9472, 2.257899e-01,2.256019e-01,2.264900e-01,2.422430e-01,2.420018e-01,2.430157e-01
9728, 2.381615e-01,2.379022e-01,2.390020e-01,2.558390e-01,2.556301e-01,2.565988e-01
9984, 2.508794e-01,2.505798e-01,2.515140e-01,2.698428e-01,2.696587e-01,2.706397e-01
10240, 2.639193e-01,2.636542e-01,2.646520e-01,2.841888e-01,2.839016e-01,2.849662e-01
10496, 2.772936e-01,2.769759e-01,2.779710e-01,2.989488e-01,2.987202e-01,2.997787e-01
10752, 2.909787e-01,2.906389e-01,2.918410e-01,3.142562e-01,3.140549e-01,3.150621e-01
11008, 3.049667e-01,3.045959e-01,3.057189e-01,3.300656e-01,3.297344e-01,3.308170e-01
11264, 3.193554e-01,3.189230e-01,3.203330e-01,3.461399e-01,3.457602e-01,3.468277e-01
11520, 3.340031e-01,3.336380e-01,3.347940e-01,3.625087e-01,3.622119e-01,3.633284e-01
11776, 3.489722e-01,3.485730e-01,3.501940e-01,3.793297e-01,3.789482e-01,3.801189e-01
12032, 3.643853e-01,3.639710e-01,3.652799e-01,3.964678e-01,3.961973e-01,3.972147e-01
12288, 3.800845e-01,3.796642e-01,3.809800e-01,4.139766e-01,4.136378e-01,4.146541e-01
12544, 3.960421e-01,3.955190e-01,3.969648e-01,4.315739e-01,4.312234e-01,4.323022e-01
12800, 4.123581e-01,4.118719e-01,4.134691e-01,4.493685e-01,4.490447e-01,4.501448e-01
13056, 4.290136e-01,4.285140e-01,4.299591e-01,4.675434e-01,4.672339e-01,4.682471e-01
13312, 4.460239e-01,4.454710e-01,4.471419e-01,4.861452e-01,4.857506e-01,4.870871e-01
13568, 4.633159e-01,4.628210e-01,4.642651e-01,5.050461e-01,5.046310e-01,5.060754e-01
13824, 4.808995e-01,4.803720e-01,4.820428e-01,5.243039e-01,5.239381e-01,5.252336e-01
14080, 4.989879e-01,4.984012e-01,4.999211e-01,5.439568e-01,5.434239e-01,5.451317e-01
14336, 5.171861e-01,5.167232e-01,5.179539e-01,5.639361e-01,5.635217e-01,5.650290e-01
14592, 5.359691e-01,5.353670e-01,5.371761e-01,5.843055e-01,5.839120e-01,5.852386e-01
14848, 5.548385e-01,5.542750e-01,5.562050e-01,6.049477e-01,6.045925e-01,6.057626e-01
15104, 5.739155e-01,5.734479e-01,5.750511e-01,6.260075e-01,6.256542e-01,6.270577e-01
15360, 5.936104e-01,5.930569e-01,5.952270e-01,6.474713e-01,6.471005e-01,6.485206e-01
15616, 6.135189e-01,6.130509e-01,6.146591e-01,6.692668e-01,6.687816e-01,6.702324e-01
15872, 6.338694e-01,6.333058e-01,6.348011e-01,6.914251e-01,6.910806e-01,6.922421e-01
16128, 6.544149e-01,6.538560e-01,6.552892e-01,7.140158e-01,7.135273e-01,7.149057e-01
16384, 6.751954e-01,6.746960e-01,6.762669e-01,7.367182e-01,7.363810e-01,7.375675e-01
