12032, 3.455316e-01,3.452010e-01,3.460140e-01,4.036990e-01,4.034481e-01,4.044462e-01
12288, 3.603754e-01,3.600340e-01,3.610499e-01,4.209831e-01,4.207589e-01,4.217471e-01
12544, 3.755813e-01,3.752420e-01,3.764029e-01,4.386624e-01,4.383970e-01,4.399289e-01
12800, 3.909963e-01,3.906522e-01,3.913779e-01,4.567449e-01,4.565104e-01,4.576591e-01
13056, 4.068641e-01,4.064898e-01,4.077320e-01,4.751937e-01,4.749603e-01,4.760758e-01
13312, 4.228897e-01,4.225309e-01,4.234848e-01,4.939294e-01,4.936498e-01,4.947671e-01
13568, 4.394128e-01,4.390180e-01,4.400880e-01,5.131619e-01,5.128672e-01,5.139391e-01
13824, 4.560075e-01,4.557049e-01,4.570582e-01,5.326803e-01,5.324248e-01,5.334096e-01
14080, 4.731300e-01,4.727540e-01,4.740071e-01,5.527335e-01,5.523213e-01,5.538625e-01
14336, 4.904656e-01,4.900348e-01,4.913170e-01,5.727967e-01,5.726009e-01,5.736824e-01
14592, 5.081990e-01,5.076931e-01,5.090368e-01,5.934851e-01,5.931628e-01,5.942769e-01
14848, 5.262149e-01,5.256188e-01,5.272229e-01,6.144593e-01,6.141309e-01,6.151974e-01
15104, 5.445056e-01,5.440979e-01,5.460119e-01,6.358535e-01,6.355717e-01,6.367144e-01
15360, 5.631133e-01,5.626018e-01,5.641122e-01,6.575167e-01,6.572149e-01,6.583094e-01
15616, 5.820246e-01,5.815029e-01,5.826750e-01,6.796160e-01,6.793074e-01,6.804253e-01
15872, 6.012585e-01,6.008570e-01,6.022050e-01,7.020708e-01,7.017646e-01,7.030549e-01
16128, 6.207219e-01,6.203361e-01,6.218100e-01,7.248640e-01,7.245667e-01,7.258110e-01
16384, 6.406515e-01,6.402180e-01,6.412790e-01,7.480841e-01,7.477155e-01,7.494939e-01
