12000,12000,3555,1,1,1,0, 3.807268e-01,3.765409e-01,3.823869e-01,3.792467e-01,1.480091e-01,8.749080e-02
5333,5333,18000,1,1,1,0, 3.063351e-01,3.038039e-01,3.095932e-01,3.112240e-01,1.423631e-01,1.733899e-02
16000,16000,2000,1,1,1,0, 5.051958e-01,5.011530e-01,5.066020e-01,5.046761e-01,2.066660e-01,1.556580e-01
4000,4000,32000,1,1,1,0, 3.325194e-01,3.309102e-01,3.332322e-01,3.340621e-01,1.756852e-01,9.763002e-03
20000,20000,1280,1,1,1,0, 6.785244e-01,6.751640e-01,6.797810e-01,6.780539e-01,2.913702e-01,2.431588e-01
3200,3200,50000,1,1,1,0, 3.712418e-01,3.688681e-01,3.730528e-01,3.688681e-01,2.132709e-01,6.246090e-03
24000,24000,888,1,1,1,0, 8.960108e-01,8.904080e-01,9.065340e-01,8.904080e-01,3.996630e-01,3.504491e-01
2666,2666,72000,1,1,1,0, 4.260781e-01,4.186082e-01,4.319711e-01,4.243441e-01,2.525020e-01,4.346132e-03
28000,28000,653,1,1,1,0, 1.158617e+00,1.154270e+00,1.165679e+00,1.154270e+00,5.312579e-01,4.773390e-01
32000,32000,500,1,1,1,0, 1.458473e+00,1.453262e+00,1.467397e+00,1.453262e+00,6.846581e-01,6.238289e-01
12000,12000,12000,1,1,1,0, 8.496211e-01,8.461888e-01,8.509531e-01,8.461888e-01,2.787261e-01,8.746886e-02
18000,18000,5333,1,1,1,0, 1.016673e+00,1.012266e+00,1.017682e+00,1.012266e+00,3.331990e-01,1.971331e-01
8000,8000,27000,1,1,1,0, 8.448417e-01,8.425210e-01,8.466380e-01,8.427818e-01,3.202679e-01,3.896189e-02
24000,24000,3000,1,1,1,0, 1.302245e+00,1.296015e+00,1.312401e+00,1.296015e+00,4.650991e-01,3.504779e-01
6000,6000,48000,1,1,1,0, 9.034536e-01,8.991039e-01,9.070191e-01,9.029751e-01,3.951719e-01,2.193117e-02
30000,30000,1920,1,1,1,0, 1.688813e+00,1.684845e+00,1.704631e+00,1.684845e+00,6.570339e-01,5.477049e-01
4800,4800,75000,1,1,1,0, 9.798216e-01,9.769580e-01,9.817789e-01,9.783199e-01,4.797521e-01,1.405978e-02
36000,36000,1333,1,1,1,0, 2.180115e+00,2.175706e+00,2.192814e+00,2.175706e+00,9.031060e-01,7.895899e-01
42000,42000,979,1,1,1,0, 2.763815e+00,2.760304e+00,2.774816e+00,2.760304e+00,1.199300e+00,1.073804e+00
48000,48000,750,1,1,1,0, 3.438648e+00,3.435559e+00,3.452370e+00,3.435559e+00,1.544250e+00,1.403967e+00
888,888,81000,1,1,1,0, 1.136170e-01,1.127598e-01,1.144927e-01,1.145236e-01,9.344888e-02,5.009174e-04
800,800,100000,1,1,1,0, 1.238736e-01,1.237020e-01,1.240361e-01,1.240652e-01,1.037591e-01,4.119873e-04
727,727,121000,1,1,1,0, 1.342860e-01,1.333897e-01,1.346219e-01,1.334748e-01,1.138918e-01,3.418922e-04
666,666,144000,1,1,1,0, 1.595214e-01,1.586831e-01,1.626608e-01,1.627159e-01,1.241601e-01,2.908707e-04
615,615,169000,1,1,1,0, 1.713009e-01,1.709628e-01,1.717417e-01,1.746407e-01,1.345060e-01,2.508163e-04
571,571,196000,1,1,1,0, 1.794750e-01,1.791332e-01,1.807733e-01,1.831691e-01,1.446671e-01,2.210140e-04
533,533,225000,1,1,1,0, 1.906003e-01,1.903520e-01,1.909320e-01,1.909890e-01,1.551161e-01,1.959801e-04
500,500,256000,1,1,1,0, 2.008476e-01,2.005539e-01,2.014229e-01,2.020850e-01,1.654699e-01,1.740456e-04
1454,1454,242000,1,1,1,0, 6.088464e-01,6.052952e-01,6.103690e-01,6.052952e-01,4.557791e-01,1.303911e-03
1333,1333,288000,1,1,1,0, 6.484437e-01,6.449604e-01,6.494114e-01,6.449604e-01,4.968982e-01,1.140118e-03
2285,2285,98000,1,1,1,0, 4.753645e-01,4.541721e-01,4.953852e-01,4.541721e-01,2.925730e-01,3.204107e-03
2000,2000,128000,1,1,1,0, 5.205322e-01,5.032408e-01,5.393019e-01,5.320020e-01,3.332388e-01,2.449989e-03
1777,1777,162000,1,1,1,0, 5.773264e-01,5.557051e-01,5.854728e-01,5.778122e-01,3.735180e-01,1.939058e-03
1600,1600,200000,1,1,1,0, 5.807987e-01,5.610659e-01,5.946538e-01,5.920107e-01,4.149809e-01,1.585960e-03
1230,1230,338000,1,1,1,0, 6.966088e-01,6.933639e-01,6.969659e-01,6.933639e-01,5.378311e-01,9.469986e-04
1142,1142,392000,1,1,1,0, 7.294114e-01,7.252378e-01,7.298000e-01,7.252378e-01,5.789011e-01,8.327961e-04
1066,1066,450000,1,1,1,0, 7.723159e-01,7.692940e-01,7.726569e-01,7.692940e-01,6.196949e-01,7.109642e-04
1000,1000,512000,1,1,1,0, 8.153415e-01,8.121209e-01,8.164392e-01,8.121209e-01,6.618171e-01,6.289482e-04
4000,4000,108000,1,1,1,0, 1.077842e+00,1.074922e+00,1.082086e+00,1.080473e+00,5.681551e-01,9.778976e-03
3428,3428,147000,1,1,1,0, 1.274155e+00,1.252243e+00,1.294624e+00,1.295718e+00,6.584148e-01,7.193089e-03
3000,3000,192000,1,1,1,0, 1.347180e+00,1.326607e+00,1.362458e+00,1.366154e+00,7.500441e-01,5.556107e-03
2666,2666,243000,1,1,1,0, 1.496083e+00,1.472262e+00,1.502697e+00,1.503017e+00,8.425181e-01,4.333019e-03
2400,2400,300000,1,1,1,0, 1.592391e+00,1.581800e+00,1.599874e+00,1.589755e+00,9.355781e-01,3.527164e-03
2181,2181,363000,1,1,1,0, 1.710437e+00,1.681886e+00,1.718405e+00,1.714034e+00,1.027506e+00,2.919197e-03
2000,2000,432000,1,1,1,0, 1.866609e+00,1.855383e+00,1.889335e+00,1.881829e+00,1.122060e+00,2.462149e-03
1846,1846,507000,1,1,1,0, 1.923136e+00,1.916483e+00,1.931574e+00,1.919309e+00,1.215559e+00,2.092123e-03
1714,1714,588000,1,1,1,0, 2.099137e+00,2.092930e+00,2.104396e+00,2.100573e+00,1.308716e+00,1.837015e-03
1600,1600,675000,1,1,1,0, 2.057397e+00,2.008398e+00,2.071195e+00,2.057585e+00,1.402452e+00,1.600981e-03
1500,1500,768000,1,1,1,0, 2.019271e+00,2.016778e+00,2.019346e+00,2.016778e+00,1.494887e+00,1.410961e-03
4000,4000,4000,1,1,0,0, 3.879996e-02,3.853321e-02,4.137516e-02,4.141331e-02,2.068710e-02,3.099442e-06
6000,6000,1777,1,1,0,0, 3.212658e-02,3.194523e-02,3.393912e-02,3.394628e-02,1.382303e-02,3.099442e-06
8000,8000,1000,1,1,0,0, 2.883061e-02,2.865291e-02,3.060389e-02,3.058791e-02,1.038480e-02,3.099442e-06
10000,10000,640,1,1,0,0, 2.787461e-02,2.724457e-02,2.854657e-02,2.856064e-02,8.279800e-03,1.907349e-06
12000,12000,444,1,1,0,0, 2.716241e-02,2.615714e-02,2.754211e-02,2.754116e-02,6.910086e-03,1.907349e-06
14000,14000,326,1,1,0,0, 2.637234e-02,2.566099e-02,2.682924e-02,2.679920e-02,5.954027e-03,3.099442e-06
16000,16000,250,1,1,0,0, 2.697637e-02,2.589083e-02,2.716184e-02,2.713180e-02,5.187988e-03,1.907349e-06
2666,2666,9000,1,1,0,0, 5.165703e-02,5.057526e-02,5.251002e-02,5.253220e-02,3.103805e-02,3.099442e-06
2000,2000,16000,1,1,0,0, 6.309266e-02,6.152391e-02,6.441784e-02,6.360888e-02,4.133081e-02,2.145767e-06
1600,1600,25000,1,1,0,0, 6.908591e-02,6.882405e-02,6.926513e-02,7.163906e-02,5.170298e-02,2.145767e-06
1333,1333,36000,1,1,0,0, 8.080668e-02,8.071280e-02,8.131385e-02,8.263969e-02,6.199789e-02,1.907349e-06
1142,1142,49000,1,1,0,0, 9.110346e-02,9.096098e-02,9.187698e-02,9.290600e-02,7.226992e-02,2.145767e-06
1000,1000,64000,1,1,0,0, 1.027062e-01,1.020958e-01,1.038897e-01,1.039200e-01,8.266997e-02,1.907349e-06
888,888,81000,1,1,0,0, 1.114925e-01,1.114433e-01,1.116662e-01,1.134152e-01,9.282708e-02,3.099442e-06
800,800,100000,1,1,0,0, 1.237540e-01,1.230021e-01,1.250489e-01,1.250799e-01,1.032701e-01,1.907349e-06
727,727,121000,1,1,0,0, 1.340494e-01,1.338029e-01,1.345668e-01,1.361539e-01,1.136310e-01,2.861023e-06
666,666,144000,1,1,0,0, 1.578294e-01,1.567290e-01,1.581028e-01,1.567290e-01,1.238620e-01,1.907349e-06
615,615,169000,1,1,0,0, 1.709352e-01,1.704998e-01,1.719990e-01,1.752660e-01,1.342940e-01,1.907349e-06
571,571,196000,1,1,0,0, 1.789027e-01,1.786060e-01,1.793401e-01,1.793833e-01,1.445420e-01,2.145767e-06
533,533,225000,1,1,0,0, 1.899932e-01,1.896122e-01,1.903560e-01,1.905222e-01,1.547470e-01,3.099442e-06
500,500,256000,1,1,0,0, 2.007557e-01,2.001038e-01,2.029068e-01,2.045999e-01,1.651909e-01,2.861023e-06
8000,8000,8000,1,1,0,0, 2.289535e-01,2.277181e-01,2.307680e-01,2.340472e-01,8.267498e-02,3.099442e-06
12000,12000,3555,1,1,0,0, 2.005821e-01,1.996317e-01,2.020128e-01,2.122469e-01,5.513787e-02,2.861023e-06
16000,16000,2000,1,1,0,0, 1.838994e-01,1.805570e-01,1.854300e-01,1.924031e-01,4.136014e-02,1.907349e-06
20000,20000,1280,1,1,0,0, 1.771567e-01,1.738389e-01,1.783729e-01,1.861179e-01,3.312802e-02,2.861023e-06
24000,24000,888,1,1,0,0, 1.727787e-01,1.712048e-01,1.839509e-01,1.839757e-01,2.753186e-02,6.914139e-06
28000,28000,653,1,1,0,0, 1.739875e-01,1.720378e-01,1.836488e-01,1.835818e-01,2.364397e-02,2.861023e-06
32000,32000,500,1,1,0,0, 1.709350e-01,1.693578e-01,1.815579e-01,1.817298e-01,2.069092e-02,1.907349e-06
5333,5333,18000,1,1,0,0, 2.689330e-01,2.672138e-01,2.707460e-01,2.711890e-01,1.239750e-01,2.861023e-06
4000,4000,32000,1,1,0,0, 3.120783e-01,3.096020e-01,3.128941e-01,3.163772e-01,1.652930e-01,3.099442e-06
3200,3200,50000,1,1,0,0, 3.584720e-01,3.548861e-01,3.595943e-01,3.548861e-01,2.064571e-01,3.099442e-06
2666,2666,72000,1,1,0,0, 4.221529e-01,4.154251e-01,4.262080e-01,4.154251e-01,2.478740e-01,4.053116e-06
2285,2285,98000,1,1,0,0, 4.661726e-01,4.489248e-01,4.859049e-01,4.822338e-01,2.889259e-01,1.907349e-06
2000,2000,128000,1,1,0,0, 4.972591e-01,4.915400e-01,5.240967e-01,5.206268e-01,3.305919e-01,1.907349e-06
1777,1777,162000,1,1,0,0, 5.618663e-01,5.192997e-01,5.813880e-01,5.817919e-01,3.718081e-01,2.861023e-06
1600,1600,200000,1,1,0,0, 5.699688e-01,5.543056e-01,5.923638e-01,5.912588e-01,4.128599e-01,2.861023e-06
1454,1454,242000,1,1,0,0, 6.061096e-01,6.025438e-01,6.077819e-01,6.025438e-01,4.543359e-01,2.861023e-06
1333,1333,288000,1,1,0,0, 6.461666e-01,6.424918e-01,6.463468e-01,6.424918e-01,4.958160e-01,1.907349e-06
1230,1230,338000,1,1,0,0, 6.943210e-01,6.912036e-01,6.954508e-01,6.912036e-01,5.364008e-01,2.861023e-06
1142,1142,392000,1,1,0,0, 7.278915e-01,7.243910e-01,7.281840e-01,7.243910e-01,5.781879e-01,3.099442e-06
1066,1066,450000,1,1,0,0, 7.708259e-01,7.678154e-01,7.709441e-01,7.678154e-01,6.189461e-01,2.145767e-06
1000,1000,512000,1,1,0,0, 8.139984e-01,8.105960e-01,8.143981e-01,8.105960e-01,6.611691e-01,1.907349e-06
12000,12000,12000,1,1,0,0, 6.723156e-01,6.678379e-01,6.742318e-01,6.678379e-01,1.858120e-01,3.814697e-06
18000,18000,5333,1,1,0,0, 6.110932e-01,6.084597e-01,6.121507e-01,6.084597e-01,1.239100e-01,2.861023e-06
24000,24000,3000,1,1,0,0, 5.794017e-01,5.737679e-01,5.921822e-01,5.737679e-01,9.298396e-02,5.006790e-06
30000,30000,1920,1,1,0,0, 5.598512e-01,5.566311e-01,5.771310e-01,5.597720e-01,7.440591e-02,3.099442e-06
36000,36000,1333,1,1,0,0, 5.500967e-01,5.472620e-01,5.675449e-01,5.551410e-01,6.200004e-02,1.907349e-06
42000,42000,979,1,1,0,0, 5.461714e-01,5.424321e-01,5.627310e-01,5.544670e-01,5.310988e-02,7.152557e-06
48000,48000,750,1,1,0,0, 5.367208e-01,5.349030e-01,5.494752e-01,5.521262e-01,4.651308e-02,3.099442e-06
8000,8000,27000,1,1,0,0, 7.653980e-01,7.625053e-01,7.663519e-01,7.625053e-01,2.789080e-01,3.099442e-06
6000,6000,48000,1,1,0,0, 8.607660e-01,8.583009e-01,8.620989e-01,8.584890e-01,3.719180e-01,3.099442e-06
4800,4800,75000,1,1,0,0, 9.532531e-01,9.478471e-01,9.568331e-01,9.526172e-01,4.648480e-01,1.406670e-05
4000,4000,108000,1,1,0,0, 1.062037e+00,1.057512e+00,1.065298e+00,1.060577e+00,5.578320e-01,4.053116e-06
3428,3428,147000,1,1,0,0, 1.258050e+00,1.247102e+00,1.281332e+00,1.276498e+00,6.506848e-01,3.099442e-06
3000,3000,192000,1,1,0,0, 1.339256e+00,1.323595e+00,1.358811e+00,1.364698e+00,7.443380e-01,3.814697e-06
2666,2666,243000,1,1,0,0, 1.487135e+00,1.474872e+00,1.495348e+00,1.488731e+00,8.378201e-01,2.861023e-06
2400,2400,300000,1,1,0,0, 1.584971e+00,1.579196e+00,1.591167e+00,1.587350e+00,9.318311e-01,2.861023e-06
2181,2181,363000,1,1,0,0, 1.698482e+00,1.672909e+00,1.720700e+00,1.719067e+00,1.025271e+00,5.960464e-06
2000,2000,432000,1,1,0,0, 1.863881e+00,1.841167e+00,1.878117e+00,1.877225e+00,1.118528e+00,1.907349e-06
1846,1846,507000,1,1,0,0, 1.918345e+00,1.912961e+00,1.920165e+00,1.913094e+00,1.212186e+00,1.907349e-06
1714,1714,588000,1,1,0,0, 2.093724e+00,2.086499e+00,2.097738e+00,2.086499e+00,1.305715e+00,1.883507e-05
1600,1600,675000,1,1,0,0, 2.046888e+00,1.941912e+00,2.065013e+00,2.066678e+00,1.400834e+00,2.861023e-06
1500,1500,768000,1,1,0,0, 2.017578e+00,2.015449e+00,2.017620e+00,2.015449e+00,1.494685e+00,2.861023e-06
4000,4000,4000,1,0,1,0, 4.879117e-02,4.838014e-02,5.114293e-02,5.116510e-02,2.068400e-02,9.768963e-03
6000,6000,1777,1,0,1,0, 7.024059e-02,6.993198e-02,7.030988e-02,7.218385e-02,3.013396e-02,2.191591e-02
8000,8000,1000,1,0,1,0, 1.038320e-01,1.037548e-01,1.040120e-01,1.056700e-01,4.651499e-02,3.898597e-02
10000,10000,640,1,0,1,0, 1.482115e-01,1.481802e-01,1.482394e-01,1.498883e-01,6.871319e-02,6.088400e-02
12000,12000,444,1,0,1,0, 2.030506e-01,2.029841e-01,2.031763e-01,2.047431e-01,9.644914e-02,8.764696e-02
14000,14000,326,1,0,1,0, 2.679151e-01,2.673638e-01,2.682059e-01,2.695818e-01,1.295159e-01,1.191740e-01
16000,16000,250,1,0,1,0, 3.435604e-01,3.429134e-01,3.438723e-01,3.439584e-01,1.679182e-01,1.557412e-01
2666,2666,9000,1,0,1,0, 4.447179e-02,4.390001e-02,4.593492e-02,4.596591e-02,2.012491e-02,4.343987e-03
2000,2000,16000,1,0,1,0, 4.668498e-02,4.587102e-02,4.801726e-02,4.807711e-02,2.325106e-02,2.447128e-03
1600,1600,25000,1,0,1,0, 4.762292e-02,4.712915e-02,4.901218e-02,4.905891e-02,2.754211e-02,1.574993e-03
1333,1333,36000,1,0,1,0, 5.302165e-02,5.214691e-02,5.385184e-02,5.387783e-02,3.213096e-02,1.098871e-03
1142,1142,49000,1,0,1,0, 5.810421e-02,5.687928e-02,5.840611e-02,5.842710e-02,3.697419e-02,8.099079e-04
1000,1000,64000,1,0,1,0, 6.321027e-02,6.206274e-02,6.384778e-02,6.386161e-02,4.200387e-02,6.268024e-04
888,888,81000,1,0,1,0, 6.674507e-02,6.629395e-02,6.802678e-02,6.803775e-02,4.697895e-02,4.990101e-04
800,800,100000,1,0,1,0, 7.278531e-02,7.222605e-02,7.428408e-02,7.430601e-02,5.207896e-02,4.160404e-04
727,727,121000,1,0,1,0, 7.871330e-02,7.785010e-02,7.997823e-02,8.001804e-02,5.713797e-02,3.421307e-04
666,666,144000,1,0,1,0, 9.771593e-02,9.671998e-02,1.006951e-01,1.007411e-01,6.219506e-02,2.889633e-04
615,615,169000,1,0,1,0, 1.052053e-01,1.037779e-01,1.084080e-01,1.084499e-01,6.731701e-02,2.529621e-04
571,571,196000,1,0,1,0, 1.077747e-01,1.069419e-01,1.109221e-01,1.109760e-01,7.247806e-02,2.210140e-04
533,533,225000,1,0,1,0, 1.142257e-01,1.130707e-01,1.171668e-01,1.172190e-01,7.765079e-02,1.950264e-04
500,500,256000,1,0,1,0, 1.193570e-01,1.179130e-01,1.223819e-01,1.224141e-01,8.282995e-02,1.730919e-04
8000,8000,8000,1,0,1,0, 2.678360e-01,2.660570e-01,2.722199e-01,2.775469e-01,8.266497e-02,3.893495e-02
12000,12000,3555,1,0,1,0, 3.527926e-01,3.493330e-01,3.540151e-01,3.578403e-01,1.205430e-01,8.762908e-02
16000,16000,2000,1,0,1,0, 4.842206e-01,4.807360e-01,4.852231e-01,4.835551e-01,1.859820e-01,1.557860e-01
20000,20000,1280,1,0,1,0, 6.619595e-01,6.582451e-01,6.627560e-01,6.582451e-01,2.748239e-01,2.432120e-01
24000,24000,888,1,0,1,0, 8.810558e-01,8.765430e-01,8.900869e-01,8.765430e-01,3.859348e-01,3.502262e-01
28000,28000,653,1,0,1,0, 1.147258e+00,1.142105e+00,1.156599e+00,1.142105e+00,5.194261e-01,4.773710e-01
32000,32000,500,1,0,1,0, 1.447848e+00,1.443626e+00,1.456612e+00,1.443626e+00,6.742971e-01,6.238079e-01
5333,5333,18000,1,0,1,0, 2.441796e-01,2.411113e-01,2.470601e-01,2.488933e-01,8.038020e-02,1.734400e-02
4000,4000,32000,1,0,1,0, 2.500986e-01,2.476902e-01,2.511141e-01,2.476902e-01,9.303308e-02,9.745121e-03
3200,3200,50000,1,0,1,0, 2.695180e-01,2.658412e-01,2.711303e-01,2.658412e-01,1.099632e-01,6.234169e-03
2666,2666,72000,1,0,1,0, 3.013270e-01,2.965221e-01,3.113060e-01,3.015773e-01,1.284392e-01,4.344940e-03
2285,2285,98000,1,0,1,0, 3.299399e-01,3.153310e-01,3.482981e-01,3.203530e-01,1.479580e-01,3.201962e-03
2000,2000,128000,1,0,1,0, 3.610979e-01,3.334370e-01,3.725338e-01,3.334370e-01,1.677780e-01,2.456903e-03
1777,1777,162000,1,0,1,0, 3.888855e-01,3.648319e-01,3.990531e-01,3.693342e-01,1.879561e-01,1.946926e-03
1600,1600,200000,1,0,1,0, 3.561576e-01,3.513088e-01,3.735340e-01,3.534358e-01,2.081261e-01,1.576900e-03
1454,1454,242000,1,0,1,0, 3.812713e-01,3.808410e-01,3.813932e-01,3.808410e-01,2.283649e-01,1.305103e-03
1333,1333,288000,1,0,1,0, 4.005392e-01,3.997123e-01,4.009213e-01,3.997123e-01,2.490661e-01,1.102209e-03
1230,1230,338000,1,0,1,0, 4.281196e-01,4.281018e-01,4.281459e-01,4.281807e-01,2.694018e-01,9.410381e-04
1142,1142,392000,1,0,1,0, 4.404572e-01,4.392109e-01,4.405320e-01,4.392109e-01,2.896509e-01,8.120537e-04
1066,1066,450000,1,0,1,0, 4.631233e-01,4.611282e-01,4.634070e-01,4.611282e-01,3.104830e-01,7.441044e-04
1000,1000,512000,1,0,1,0, 4.846040e-01,4.837332e-01,4.847183e-01,4.837332e-01,3.312440e-01,6.291866e-04
12000,12000,12000,1,0,1,0, 7.605934e-01,7.562301e-01,7.622201e-01,7.570343e-01,1.858301e-01,8.754802e-02
18000,18000,5333,1,0,1,0, 9.548740e-01,9.515288e-01,9.557109e-01,9.523468e-01,2.711799e-01,1.971099e-01
24000,24000,3000,1,0,1,0, 1.251890e+00,1.246534e+00,1.269494e+00,1.246534e+00,4.182689e-01,3.501680e-01
30000,30000,1920,1,0,1,0, 1.652923e+00,1.648081e+00,1.672277e+00,1.648081e+00,6.203589e-01,5.480950e-01
36000,36000,1333,1,0,1,0, 2.148931e+00,2.144113e+00,2.166451e+00,2.144113e+00,8.720920e-01,7.895091e-01
42000,42000,979,1,0,1,0, 2.738766e+00,2.734209e+00,2.752537e+00,2.734209e+00,1.172563e+00,1.075091e+00
48000,48000,750,1,0,1,0, 3.415890e+00,3.410676e+00,3.434100e+00,3.410676e+00,1.520964e+00,1.404253e+00
8000,8000,27000,1,0,1,0, 7.066603e-01,7.041371e-01,7.092240e-01,7.043481e-01,1.808090e-01,3.896403e-02
6000,6000,48000,1,0,1,0, 7.224061e-01,7.184896e-01,7.256119e-01,7.207398e-01,2.091899e-01,2.198696e-02
4800,4800,75000,1,0,1,0, 7.498878e-01,7.477689e-01,7.522361e-01,7.498260e-01,2.473111e-01,1.401782e-02
4000,4000,108000,1,0,1,0, 8.045899e-01,8.007257e-01,8.069389e-01,8.061509e-01,2.890589e-01,9.765863e-03
3428,3428,147000,1,0,1,0, 9.527424e-01,9.355013e-01,9.704542e-01,9.720423e-01,3.326790e-01,7.165194e-03
3000,3000,192000,1,0,1,0, 9.832321e-01,9.716930e-01,9.997339e-01,9.994221e-01,3.779449e-01,5.532026e-03
2666,2666,243000,1,0,1,0, 1.078673e+00,1.067088e+00,1.084545e+00,1.078765e+00,4.234929e-01,4.372120e-03
2400,2400,300000,1,0,1,0, 1.111624e+00,1.072736e+00,1.127542e+00,1.123094e+00,4.692829e-01,3.530979e-03
2181,2181,363000,1,0,1,0, 1.199401e+00,1.173950e+00,1.215095e+00,1.221510e+00,5.152981e-01,2.918005e-03
2000,2000,432000,1,0,1,0, 1.312647e+00,1.299828e+00,1.323531e+00,1.303084e+00,5.623090e-01,2.449989e-03
1846,1846,507000,1,0,1,0, 1.303938e+00,1.290999e+00,1.317662e+00,1.309269e+00,6.087899e-01,2.131939e-03
1714,1714,588000,1,0,1,0, 1.446602e+00,1.443523e+00,1.449665e+00,1.446594e+00,6.553299e-01,1.817942e-03
1600,1600,675000,1,0,1,0, 1.378701e+00,1.362274e+00,1.386330e+00,1.362274e+00,7.020800e-01,1.575947e-03
1500,1500,768000,1,0,1,0, 1.273156e+00,1.270248e+00,1.273411e+00,1.270248e+00,7.487679e-01,1.395941e-03
4000,4000,4000,1,0,0,0, 2.868030e-02,2.835488e-02,3.104281e-02,3.107858e-02,1.035380e-02,2.861023e-06
6000,6000,1777,1,0,0,0, 2.525134e-02,2.498031e-02,2.702403e-02,2.703023e-02,6.915092e-03,3.099442e-06
8000,8000,1000,1,0,0,0, 2.381143e-02,2.348399e-02,2.539420e-02,2.544022e-02,5.198956e-03,2.145767e-06
10000,10000,640,1,0,0,0, 2.417018e-02,2.315426e-02,2.442026e-02,2.437830e-02,4.145145e-03,2.145767e-06
12000,12000,444,1,0,0,0, 2.377996e-02,2.276897e-02,2.408195e-02,2.409983e-02,3.455877e-03,3.099442e-06
14000,14000,326,1,0,0,0, 2.332747e-02,2.268124e-02,2.384925e-02,2.382112e-02,2.963066e-03,3.099442e-06
16000,16000,250,1,0,0,0, 2.379725e-02,2.313614e-02,2.466106e-02,2.456117e-02,2.606153e-03,3.099442e-06
2666,2666,9000,1,0,0,0, 3.507731e-02,3.457928e-02,3.698540e-02,3.702831e-02,1.552820e-02,3.099442e-06
2000,2000,16000,1,0,0,0, 4.197476e-02,4.088831e-02,4.298520e-02,4.308438e-02,2.069116e-02,3.099442e-06
1600,1600,25000,1,0,0,0, 4.389462e-02,4.314780e-02,4.576707e-02,4.578686e-02,2.584100e-02,1.907349e-06
1333,1333,36000,1,0,0,0, 5.086606e-02,5.009174e-02,5.161095e-02,5.163693e-02,3.099799e-02,2.861023e-06
1142,1142,49000,1,0,0,0, 5.701683e-02,5.527115e-02,6.041431e-02,5.684114e-02,3.619003e-02,3.099442e-06
1000,1000,64000,1,0,0,0, 6.207502e-02,6.076980e-02,6.255889e-02,6.257987e-02,4.134107e-02,2.861023e-06
888,888,81000,1,0,0,0, 6.611059e-02,6.526303e-02,6.699514e-02,6.701899e-02,4.645395e-02,2.145767e-06
800,800,100000,1,0,0,0, 7.210934e-02,7.135129e-02,7.339907e-02,7.343221e-02,5.161214e-02,3.099442e-06
727,727,121000,1,0,0,0, 7.816007e-02,7.716417e-02,7.992816e-02,7.929587e-02,5.678606e-02,1.907349e-06
666,666,144000,1,0,0,0, 9.672201e-02,9.589911e-02,9.766817e-02,9.851813e-02,6.194401e-02,3.099442e-06
615,615,169000,1,0,0,0, 1.044048e-01,1.033061e-01,1.061752e-01,1.071231e-01,6.706905e-02,2.312660e-05
571,571,196000,1,0,0,0, 1.069655e-01,1.064582e-01,1.097550e-01,1.104779e-01,7.221293e-02,3.099442e-06
533,533,225000,1,0,0,0, 1.139346e-01,1.126173e-01,1.167021e-01,1.167624e-01,7.739115e-02,3.099442e-06
500,500,256000,1,0,0,0, 1.187431e-01,1.175730e-01,1.220369e-01,1.220920e-01,8.265710e-02,1.907349e-06
8000,8000,8000,1,0,0,0, 1.876266e-01,1.825330e-01,1.894801e-01,1.905680e-01,4.133987e-02,3.099442e-06
