256, 7.118702e-05,6.985664e-05,1.199245e-04,6.786560e-05,6.672000e-05,1.117120e-04
512, 1.694369e-04,1.678467e-04,2.310276e-04,2.961440e-04,2.531840e-04,3.353600e-04
768, 3.699088e-04,3.671646e-04,4.057884e-04,5.735139e-04,5.396160e-04,6.105280e-04
1024, 6.479931e-04,6.449223e-04,6.849766e-04,1.041526e-03,1.021984e-03,1.080448e-03
1280, 1.008382e-03,1.004934e-03,1.044035e-03,1.632294e-03,1.617088e-03,1.681888e-03
1536, 1.446660e-03,1.442909e-03,1.482010e-03,2.300401e-03,2.277344e-03,2.362624e-03
1792, 1.964397e-03,1.958847e-03,1.999140e-03,3.150459e-03,3.120000e-03,3.201600e-03
2048, 2.564011e-03,2.557993e-03,2.599955e-03,4.055576e-03,4.015488e-03,4.115424e-03
2304, 3.244302e-03,3.237009e-03,3.283024e-03,5.037143e-03,4.954624e-03,5.108896e-03
2560, 4.001338e-03,3.992081e-03,4.032135e-03,6.074075e-03,6.027552e-03,6.128704e-03
2816, 4.837067e-03,4.826784e-03,4.866838e-03,7.178267e-03,7.145728e-03,7.213568e-03
3072, 5.752914e-03,5.740881e-03,5.815029e-03,8.390771e-03,8.352224e-03,8.451456e-03
3328, 6.756446e-03,6.742001e-03,6.802082e-03,9.730686e-03,9.680704e-03,9.774400e-03
3584, 7.832110e-03,7.815838e-03,7.873774e-03,1.112645e-02,1.107226e-02,1.117466e-02
3840, 8.985610e-03,8.967876e-03,9.007215e-03,1.262850e-02,1.258467e-02,1.267117e-02
4096, 1.021726e-02,1.019692e-02,1.025486e-02,1.427021e-02,1.423302e-02,1.430634e-02
4352, 1.154462e-02,1.152086e-02,1.156402e-02,1.626015e-02,1.620752e-02,1.632490e-02
4608, 1.293731e-02,1.291180e-02,1.296902e-02,1.848041e-02,1.842237e-02,1.854742e-02
4864, 1.440879e-02,1.437807e-02,1.443696e-02,2.079524e-02,2.073005e-02,2.092582e-02
5120, 1.595782e-02,1.592708e-02,1.596713e-02,2.326480e-02,2.321539e-02,2.334230e-02
5376, 1.760827e-02,1.757288e-02,1.765394e-02,2.591589e-02,2.586240e-02,2.599856e-02
5632, 1.931919e-02,1.928186e-02,1.932383e-02,2.860867e-02,2.854314e-02,2.876026e-02
5888, 2.110640e-02,2.110195e-02,2.114296e-02,3.136653e-02,3.130621e-02,3.146896e-02
6144, 2.297588e-02,2.296686e-02,2.304792e-02,3.416069e-02,3.408230e-02,3.426759e-02
6400, 2.494767e-02,2.493596e-02,2.501297e-02,3.707039e-02,3.698659e-02,3.713347e-02
6656, 2.697787e-02,2.696300e-02,2.700496e-02,3.992757e-02,3.979799e-02,4.002061e-02
6912, 2.908110e-02,2.905989e-02,2.919292e-02,4.285499e-02,4.271568e-02,4.301674e-02
7168, 3.126794e-02,3.124499e-02,3.128815e-02,4.601230e-02,4.585923e-02,4.617629e-02
7424, 3.356254e-02,3.353405e-02,3.366613e-02,4.936014e-02,4.912074e-02,4.956586e-02
7680, 3.590880e-02,3.587604e-02,3.595996e-02,5.290024e-02,5.272563e-02,5.306077e-02
7936, 3.832932e-02,3.829098e-02,3.839898e-02,5.658540e-02,5.651155e-02,5.668704e-02
8192, 4.083523e-02,4.082894e-02,4.087520e-02,6.020329e-02,6.008762e-02,6.029155e-02
8448, 4.345280e-02,4.344296e-02,4.350400e-02,6.384269e-02,6.367491e-02,6.392979e-02
8704, 4.611637e-02,4.609895e-02,4.618096e-02,6.740951e-02,6.732780e-02,6.747651e-02
8960, 4.885216e-02,4.882979e-02,4.892087e-02,7.121109e-02,7.113158e-02,7.126851e-02
9216, 5.168016e-02,5.165386e-02,5.175805e-02,7.500966e-02,7.493044e-02,7.506851e-02
9472, 5.462445e-02,5.459404e-02,5.465794e-02,7.905254e-02,7.899699e-02,7.910048e-02
9728, 5.759594e-02,5.755901e-02,5.765200e-02,8.308329e-02,8.299651e-02,8.314519e-02
9984, 6.065504e-02,6.064081e-02,6.071210e-02,8.719640e-02,8.713737e-02,8.730272e-02
10240, 6.380275e-02,6.378794e-02,6.386399e-02,9.138112e-02,9.121862e-02,9.148461e-02
10496, 6.707261e-02,6.705403e-02,6.711602e-02,9.568383e-02,9.538342e-02,9.584476e-02
10752, 7.036263e-02,7.033682e-02,7.042813e-02,1.000467e-01,9.990458e-02,1.001220e-01
11008, 7.373998e-02,7.370400e-02,7.380104e-02,1.043719e-01,1.042702e-01,1.044404e-01
